,formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B,stabilityVec
1835,Dy,Au,0.220221662087,0.0875948599703,0.677263164789,0.8245396368,0.483540298009,0.532816248446,0.107894736842,0.578947368421,0.117647058824,0.588235294118,0.759259259259,0.5,0.37852541243,0.854359185618,0.659459459459,0.848648648649,0.406666666667,0.846666666667,0.0988231463414,0.257647552983,0.0,0.0,0.640262850259,0.746895754562,0.44265784716,0.250847257998,0.442657847155,0.250847257926,0.0,0.0,0.232463110102,0.100431328036,0.969387755102,0.112244897959,0.340659340659,0.10989010989,0.0337231968811,0.0251461988304,0.372043863126,0.335817148897,0.0966780238501,0.106899488927,0.296614047129,0.129146648364,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.440753335077,0.349811666231,0.29702970297,0.643564356436,0.662878787879,0.541666666667,0.181818181818,0.0454545454545,0.392857142857,0.857142857143,0.0,0.0,0.0,1.0,0.307692307692,0.0,0.714285714286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.703296703297,0.846153846154,0.464718205511,0.178069592769,0.833333333333,0.833333333333,0.112612612613,0.121621621622,0.845814977974,0.982378854626,1.0,1.0,0.537447498115,0.3911576313,"[1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
1836,Pb,Au,0.209186838493,0.0875948599703,0.868267331722,0.8245396368,0.344067192618,0.532816248446,0.121052631579,0.578947368421,0.764705882353,0.588235294118,0.546296296296,0.5,0.501988096719,0.854359185618,0.621621621622,0.848648648649,0.776666666667,0.846666666667,0.170233554701,0.257647552983,0.0,0.0,0.714769633413,0.746895754562,0.407454967512,0.250847257998,0.407454967556,0.250847257926,0.0,0.0,0.204040862656,0.100431328036,0.275510204082,0.112244897959,0.197802197802,0.10989010989,0.0253411306043,0.0251461988304,0.32633108733,0.335817148897,0.04066439523,0.106899488927,0.281972088767,0.129146648364,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.157104368297,0.349811666231,0.792079207921,0.643564356436,0.659090909091,0.541666666667,0.181818181818,0.0454545454545,0.964285714286,0.857142857143,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,0.0,0.333333333333,0.0,0.0,1.0,1.0,0.5,0.879120879121,0.846153846154,0.196387512139,0.178069592769,0.833333333333,0.833333333333,0.0252252252252,0.121621621622,0.982378854626,0.982378854626,1.0,1.0,0.551417230362,0.3911576313,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0]"
1837,Lu,Au,0.201766685115,0.0875948599703,0.730534098756,0.8245396368,0.625911988719,0.532816248446,0.126315789474,0.578947368421,0.117647058824,0.588235294118,0.736111111111,0.5,0.435630777339,0.854359185618,0.67027027027,0.848648648649,0.423333333333,0.846666666667,0.0740307986834,0.257647552983,0.0,0.0,0.646281039046,0.746895754562,0.416176549164,0.250847257998,0.416176549318,0.250847257926,0.00106464187458,0.0,0.210896708286,0.100431328036,0.969387755102,0.112244897959,0.340659340659,0.10989010989,0.0300194931774,0.0251461988304,0.35486854274,0.335817148897,0.158858603066,0.106899488927,0.272820864791,0.129146648364,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.506408579649,0.349811666231,0.39603960396,0.643564356436,0.662878787879,0.541666666667,0.409090909091,0.0454545454545,0.571428571429,0.857142857143,1.0,0.0,0.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.758241758242,0.846153846154,0.424863318178,0.178069592769,0.833333333333,0.833333333333,0.121621621622,0.121621621622,0.845814977974,0.982378854626,1.0,1.0,0.509049042786,0.3911576313,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
1838,Se,Au,0.180749400338,0.0875948599703,0.320294750794,0.8245396368,0.162649852598,0.532816248446,0.0218421052632,0.578947368421,0.882352941176,0.588235294118,0.425925925926,0.5,0.213318263714,0.854359185618,0.0,0.848648648649,0.85,0.846666666667,0.283107743781,0.257647552983,0.0441485246989,0.0,0.726892492881,0.746895754562,0.381238343918,0.250847257998,0.381238343865,0.250847257926,0.0,0.0,0.184154370034,0.100431328036,0.224489795918,0.112244897959,0.659340659341,0.10989010989,0.0625730994152,0.0251461988304,0.335090500727,0.335817148897,0.0569846678024,0.106899488927,0.276138183482,0.129146648364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.129217891708,0.349811666231,0.871287128713,0.643564356436,0.44696969697,0.541666666667,0.0909090909091,0.0454545454545,0.535714285714,0.857142857143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4,0.0,0.666666666667,0.0,0.0,1.0,1.0,0.5,0.351648351648,0.846153846154,0.146952123044,0.178069592769,0.5,0.833333333333,0.0166666666667,0.121621621622,0.0528634361233,0.982378854626,0.0909090909091,1.0,0.241011215787,0.3911576313,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
1839,S,Au,0.180365780949,0.0875948599703,0.119911296468,0.8245396368,0.121680906677,0.532816248446,0.0202631578947,0.578947368421,0.882352941176,0.588235294118,0.356481481481,0.5,0.0867568386939,0.854359185618,0.0,0.848648648649,0.86,0.846666666667,0.312470612727,0.257647552983,0.121670902862,0.0,0.678901022285,0.746895754562,0.379597810832,0.250847257998,0.379597810714,0.250847257926,0.0,0.0,0.182945516459,0.100431328036,0.0714285714286,0.112244897959,0.10989010989,0.10989010989,0.138011695906,0.0251461988304,0.299907517506,0.335817148897,0.0146592844974,0.106899488927,0.229810112102,0.129146648364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.101585142558,0.349811666231,0.861386138614,0.643564356436,0.390151515152,0.541666666667,0.0909090909091,0.0454545454545,0.178571428571,0.857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,0.0,0.666666666667,0.0,0.0,1.0,1.0,0.5,0.153846153846,0.846153846154,0.13361606459,0.178069592769,0.333333333333,0.833333333333,0.0,0.121621621622,0.299559471366,0.982378854626,0.0909090909091,1.0,0.163680234675,0.3911576313,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1840,Sn,Au,0.178552384924,0.0875948599703,0.490147449576,0.8245396368,0.489507973667,0.532816248446,0.152631578947,0.578947368421,0.764705882353,0.588235294118,0.513888888889,0.5,0.323589166032,0.854359185618,0.67027027027,0.848648648649,0.653333333333,0.846666666667,0.166719887934,0.257647552983,0.0,0.0,0.689333209281,0.746895754562,0.464403837403,0.250847257998,0.464403837414,0.250847257926,0.0,0.0,0.25103291714,0.100431328036,0.265306122449,0.112244897959,0.175824175824,0.10989010989,0.0442495126706,0.0251461988304,0.356586074779,0.335817148897,0.0609028960818,0.106899488927,0.244566460764,0.129146648364,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.132116139158,0.349811666231,0.782178217822,0.643564356436,0.587121212121,0.541666666667,0.181818181818,0.0454545454545,0.464285714286,0.857142857143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8,0.0,0.333333333333,0.0,0.0,1.0,1.0,0.5,0.527472527473,0.846153846154,0.197383884323,0.178069592769,0.666666666667,0.833333333333,0.0810810810811,0.121621621622,0.612334801762,0.982378854626,0.272727272727,1.0,0.372790305293,0.3911576313,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0]"
1841,Sc,Au,0.16078272749,0.0875948599703,0.174994471134,0.8245396368,0.528383117957,0.532816248446,0.15,0.578947368421,0.117647058824,0.588235294118,0.657407407407,0.5,0.132131256548,0.854359185618,0.686486486486,0.848648648649,0.453333333333,0.846666666667,0.128909431482,0.257647552983,0.0,0.0,0.51125191351,0.746895754562,0.333569016342,0.250847257998,0.333569016499,0.250847257926,3.00853362271e-06,0.0,0.150692395006,0.100431328036,0.561224489796,0.112244897959,0.494505494505,0.10989010989,0.110721247563,0.0251461988304,0.337164750958,0.335817148897,0.120102214651,0.106899488927,0.220658888126,0.129146648364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.474496468742,0.349811666231,0.0990099009901,0.643564356436,0.613636363636,0.541666666667,0.409090909091,0.0454545454545,0.0714285714286,0.857142857143,1.0,0.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.208791208791,0.846153846154,0.362015226614,0.178069592769,0.5,0.833333333333,0.130630630631,0.121621621622,0.845814977974,0.982378854626,1.0,1.0,0.458903652952,0.3911576313,"[1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
1842,Pa,Au,0.160345626405,0.0875948599703,0.970118530435,0.8245396368,0.727873989971,0.532816248446,0.0,0.578947368421,0.117647058824,0.588235294118,0.796296296296,0.5,0.680387027405,0.854359185618,0.0,0.848648648649,0.5,0.846666666667,0.0964600834214,0.257647552983,0.0,0.0,0.265182836366,0.746895754562,0.372046731193,0.250847257998,0.372046731168,0.250847257926,0.0,0.0,0.177434733258,0.100431328036,0.0,0.112244897959,0.0,0.10989010989,0.0,0.0251461988304,0.0,0.335817148897,0.105110732538,0.106899488927,0.220430107527,0.129146648364,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.482605283809,0.349811666231,0.168316831683,0.643564356436,0.625,0.541666666667,0.954545454545,0.0454545454545,0.142857142857,0.857142857143,1.0,0.0,0.1,1.0,0.923076923077,0.0,0.142857142857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.978021978022,0.846153846154,0.478514128049,0.178069592769,1.0,0.833333333333,0.0,0.121621621622,0.603524229075,0.982378854626,1.0,1.0,0.478776161196,0.3911576313,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1843,Ge,Au,0.13946489999,0.0875948599703,0.293289239943,0.8245396368,0.526678067769,0.532816248446,0.0,0.578947368421,0.764705882353,0.588235294118,0.425925925926,0.5,0.235629196981,0.854359185618,0.740540540541,0.848648648649,0.67,0.846666666667,0.193564572651,0.257647552983,0.0211625593988,0.0,0.639153122712,0.746895754562,0.343942453909,0.250847257998,0.343942453965,0.250847257926,0.0,0.0,0.157684449489,0.100431328036,0.540816326531,0.112244897959,0.208791208791,0.10989010989,0.0623781676413,0.0251461988304,0.30680406923,0.335817148897,0.31465076661,0.106899488927,0.189430336307,0.129146648364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.316871566832,0.349811666231,0.772277227723,0.643564356436,0.431818181818,0.541666666667,0.181818181818,0.0454545454545,0.464285714286,0.857142857143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8,0.0,0.333333333333,0.0,0.0,1.0,1.0,0.5,0.32967032967,0.846153846154,0.178682744882,0.178069592769,0.5,0.833333333333,0.0,0.121621621622,0.982378854626,0.982378854626,0.272727272727,1.0,0.274702168796,0.3911576313,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1844,Cd,Au,0.129652190235,0.0875948599703,0.463231672227,0.8245396368,0.176631264141,0.532816248446,0.110526315789,0.578947368421,0.647058823529,0.588235294118,0.537037037037,0.5,0.382907917179,0.854359185618,0.67027027027,0.848648648649,0.563333333333,0.846666666667,0.246450307396,0.257647552983,0.0,0.0,0.93057371786,0.746895754562,0.294584749715,0.250847257998,0.294584749734,0.250847257926,0.0,0.0,0.125811577753,0.100431328036,0.173469387755,0.112244897959,0.142857142857,0.10989010989,0.0450292397661,0.0251461988304,0.343770643414,0.335817148897,0.0528960817717,0.106899488927,0.182109357127,0.129146648364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.155432906095,0.349811666231,0.683168316832,0.643564356436,0.594696969697,0.541666666667,0.0,0.0454545454545,0.392857142857,0.857142857143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.505494505495,0.846153846154,0.201369373056,0.178069592769,0.666666666667,0.833333333333,0.0855855855856,0.121621621622,0.845814977974,0.982378854626,0.454545454545,1.0,0.406106885888,0.3911576313,"[1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0]"
1845,Li,Au,0.129325683773,0.0875948599703,0.0125558447899,0.8245396368,0.27467164996,0.532816248446,0.0289473684211,0.578947368421,0.0,0.588235294118,0.462962962963,0.5,0.023675330945,0.854359185618,0.52972972973,0.848648648649,0.326666666667,0.846666666667,0.0723809555105,0.257647552983,0.0,0.0,0.849540549167,0.746895754562,0.249084408905,0.250847257998,0.249084409069,0.250847257926,0.0,0.0,0.099462731714,0.100431328036,0.295918367347,0.112244897959,0.461538461538,0.10989010989,0.698245614035,0.0251461988304,0.328444972916,0.335817148897,0.0255536626917,0.106899488927,0.182566918325,0.129146648364,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.118673816375,0.349811666231,0.0,0.643564356436,0.575757575758,0.541666666667,0.0454545454545,0.0454545454545,0.0,0.857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.010989010989,0.846153846154,0.462188953046,0.178069592769,0.166666666667,0.833333333333,0.0189189189189,0.121621621622,1.0,0.982378854626,0.636363636364,1.0,0.395814208715,0.3911576313,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
1846,Ga,Au,0.111773256917,0.0875948599703,0.280824829318,0.8245396368,0.421646976179,0.532816248446,0.0,0.578947368421,0.705882352941,0.588235294118,0.435185185185,0.5,0.261348745053,0.854359185618,0.708108108108,0.848648648649,0.603333333333,0.846666666667,0.101741988129,0.257647552983,0.0,0.0,0.762021762628,0.746895754562,0.284996698149,0.250847257998,0.284996698217,0.250847257926,0.0,0.0,0.120022701476,0.100431328036,0.561224489796,0.112244897959,0.208791208791,0.10989010989,0.0727095516569,0.0251461988304,0.343902761263,0.335817148897,0.0475724020443,0.106899488927,0.159345687486,0.129146648364,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0792335861889,0.349811666231,0.722772277228,0.643564356436,0.507575757576,0.541666666667,0.227272727273,0.0454545454545,0.428571428571,0.857142857143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.166666666667,0.0,0.0,1.0,1.0,0.5,0.318681318681,0.846153846154,0.213632415312,0.178069592769,0.5,0.833333333333,0.0,0.121621621622,0.273127753304,0.982378854626,0.363636363636,1.0,0.284487135436,0.3911576313,"[1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0]"
1847,Np,Au,0.108453719117,0.0875948599703,0.995603443011,0.8245396368,0.727873989971,0.532816248446,0.0,0.578947368421,0.117647058824,0.588235294118,0.75,0.5,0.905267069065,0.854359185618,0.0,0.848648648649,0.453333333333,0.846666666667,0.114615558658,0.257647552983,0.0,0.0,0.0014162638364,0.746895754562,0.278811990791,0.250847257998,0.278811990833,0.250847257926,0.0,0.0,0.116356413167,0.100431328036,0.0,0.112244897959,0.0,0.10989010989,0.0,0.0251461988304,0.0,0.335817148897,0.0272572402044,0.106899488927,0.154998856097,0.129146648364,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.239863981167,0.349811666231,0.207920792079,0.643564356436,0.662878787879,0.541666666667,0.863636363636,0.0454545454545,0.214285714286,0.857142857143,1.0,0.0,0.1,1.0,0.769230769231,0.0,0.285714285714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.846153846154,0.469316846357,0.178069592769,1.0,0.833333333333,0.0,0.121621621622,0.264317180617,0.982378854626,0.272727272727,1.0,0.272361059115,0.3911576313,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1848,Nb,Au,0.0971726208192,0.0875948599703,0.379887965416,0.8245396368,0.854729723969,0.532816248446,0.447368421053,0.578947368421,0.235294117647,0.588235294118,0.62962962963,0.5,0.3793664992,0.854359185618,0.886486486486,0.848648648649,0.533333333333,0.846666666667,0.138446734097,0.257647552983,0.0,0.0,0.219529229229,0.746895754562,0.274567149543,0.250847257998,0.274567149725,0.250847257926,0.0,0.0,0.113870601589,0.100431328036,0.867346938776,0.112244897959,0.967032967033,0.10989010989,0.051656920078,0.0251461988304,0.325009908839,0.335817148897,0.255536626917,0.106899488927,0.142759094029,0.129146648364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.71933036882,0.349811666231,0.455445544554,0.643564356436,0.541666666667,0.541666666667,0.318181818182,0.0454545454545,0.142857142857,0.857142857143,0.666666666667,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.428571428571,0.846153846154,0.329824740691,0.178069592769,0.666666666667,0.833333333333,0.171171171171,0.121621621622,1.0,0.982378854626,0.636363636364,1.0,0.372208233116,0.3911576313,"[1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]"
1849,Mo,Au,0.0744666290005,0.0875948599703,0.392936156562,0.8245396368,0.836826696994,0.532816248446,0.605263157895,0.578947368421,0.294117647059,0.588235294118,0.583333333333,0.5,0.455064308498,0.854359185618,0.956756756757,0.848648648649,0.72,0.846666666667,0.154566785812,0.257647552983,0.0,0.0,0.161856994377,0.746895754562,0.233843325231,0.250847257998,0.233843325322,0.250847257926,0.0,0.0,0.0912599318956,0.100431328036,0.244897959184,0.112244897959,0.582417582418,0.10989010989,0.0489278752437,0.0251461988304,0.317875544986,0.335817148897,0.319250425894,0.106899488927,0.113475177305,0.129146648364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.757520272038,0.349811666231,0.485148514851,0.643564356436,0.526515151515,0.541666666667,0.272727272727,0.0454545454545,0.178571428571,0.857142857143,0.555555555556,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.43956043956,0.846153846154,0.285371212512,0.178069592769,0.666666666667,0.833333333333,0.0900900900901,0.121621621622,1.0,0.982378854626,0.636363636364,1.0,0.338255732257,0.3911576313,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1850,Re,Au,0.0672901672238,0.0875948599703,0.778563741646,0.8245396368,1.0,0.532816248446,0.973684210526,0.578947368421,0.352941176471,0.588235294118,0.569444444444,0.5,0.930499672164,0.854359185618,1.0,0.848648648649,0.633333333333,0.846666666667,0.190379511771,0.257647552983,0.0,0.0,0.0415061399655,0.746895754562,0.215643540183,0.250847257998,0.215643540193,0.250847257926,0.0,0.0,0.0818615209989,0.100431328036,0.336734693878,0.112244897959,0.362637362637,0.10989010989,0.0267056530214,0.0251461988304,0.336636279561,0.335817148897,0.290289608177,0.106899488927,0.103408830931,0.129146648364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.904786816636,0.349811666231,0.524752475248,0.643564356436,0.518939393939,0.541666666667,0.227272727273,0.0454545454545,0.714285714286,0.857142857143,0.555555555556,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.802197802198,0.846153846154,0.237851923769,0.178069592769,0.833333333333,0.833333333333,0.801801801802,0.121621621622,0.845814977974,0.982378854626,1.0,1.0,0.343320016616,0.3911576313,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1851,Ir,Au,0.062190378806,0.0875948599703,0.804244615097,0.8245396368,0.800850138024,0.532816248446,0.842105263158,0.578947368421,0.470588235294,0.588235294118,0.523148148148,0.5,0.998671968258,0.854359185618,0.989189189189,0.848648648649,0.733333333333,0.846666666667,0.245155213608,0.257647552983,0.0,0.0,0.314896247733,0.746895754562,0.207554658232,0.250847257998,0.207554658315,0.250847257926,0.0,0.0,0.0778206583428,0.100431328036,0.561224489796,0.112244897959,1.0,0.10989010989,0.0255360623782,0.0251461988304,0.331615801295,0.335817148897,0.350255536627,0.106899488927,0.0939144360558,0.129146648364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.716453047345,0.349811666231,0.584158415842,0.643564356436,0.515151515152,0.541666666667,0.136363636364,0.0454545454545,0.785714285714,0.857142857143,0.333333333333,0.0,0.7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.824175824176,0.846153846154,0.205661437846,0.178069592769,0.833333333333,0.833333333333,0.945945945946,0.121621621622,0.982378854626,0.982378854626,1.0,1.0,0.337565963906,0.3911576313,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1852,Os,Au,0.0606938699,0.0875948599703,0.79575411667,0.8245396368,0.900425069012,0.532816248446,0.0,0.578947368421,0.411764705882,0.588235294118,0.537037037037,0.5,1.0,0.854359185618,1.0,0.848648648649,0.733333333333,0.846666666667,0.219601756727,0.257647552983,0.0,0.0,0.133158540518,0.746895754562,0.2053445402,0.250847257998,0.205344540307,0.250847257926,0.0,0.0,0.0767309875142,0.100431328036,0.561224489796,0.112244897959,1.0,0.10989010989,0.0253411306043,0.0251461988304,0.32633108733,0.335817148897,0.492759795571,0.106899488927,0.0929993136582,0.129146648364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.864765890662,0.349811666231,0.554455445545,0.643564356436,0.511363636364,0.541666666667,0.181818181818,0.0454545454545,0.75,0.857142857143,0.444444444444,0.0,0.6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.813186813187,0.846153846154,0.219457360384,0.178069592769,0.833333333333,0.833333333333,1.0,0.121621621622,0.845814977974,0.982378854626,1.0,1.0,0.325583482484,0.3911576313,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1853,V,Au,0.059433869384,0.0875948599703,0.200571031527,0.8245396368,0.626764513813,0.532816248446,0.421052631579,0.578947368421,0.235294117647,0.588235294118,0.578703703704,0.5,0.270467896349,0.854359185618,0.886486486486,0.848648648649,0.543333333333,0.846666666667,0.137834947255,0.257647552983,0.0,0.0,0.30794379403,0.746895754562,0.18486457997,0.250847257998,0.184864580044,0.250847257926,0.0,0.0,0.0669239500568,0.100431328036,0.336734693878,0.112244897959,0.373626373626,0.10989010989,0.0953216374269,0.0251461988304,0.328841326463,0.335817148897,0.183134582624,0.106899488927,0.0939144360558,0.129146648364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571017525504,0.349811666231,0.445544554455,0.643564356436,0.507575757576,0.541666666667,0.318181818182,0.0454545454545,0.142857142857,0.857142857143,0.777777777778,0.0,0.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.230769230769,0.846153846154,0.279239691384,0.178069592769,0.5,0.833333333333,0.211711711712,0.121621621622,1.0,0.982378854626,0.636363636364,1.0,0.299549214587,0.3911576313,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
